-105.28117444,40.02597423,0
-122.0791,37.3935,0
3.3696059,6.6127409,0.525
-90.6769,35.83235,0.28750000000000003
78.5005327,17.57305505,0
-73.71581,40.85683,0.31397306397306396
153.028,-27.4678,-0.05
36.81666667,-1.28333333,0
-78.7834,35.7872,0
-1.28948809,52.88314014,0
-115.26506647,36.16945545,-0.275
-122.419,37.7793,-0.21666666666666667
-0.77618598,53.39361775,-0.125
-0.77620348,53.39360565,-0.125
-73.91345039,40.75756261,-0.6
36.8167,-1.28333,0.8
-81.83273956,38.03078171,0.75
81,7,0.5416666666666666
106.89447176,-6.11613985,0
21.008333,52.232222,0.13636363636363635
33.7767,-13.9503,0.6148148148148148
151.20797,-33.86751,-0.15357142857142858
18.4667,-34.0167,0
101.64736,3.16528,0.03333333333333333
-73.78297163,40.7127028,0
-79.2667,43.8667,0.6166666666666667
145.68976784,-16.83843449,0.17321428571428574
-73.91078056,40.66065278,0
-118.2445,34.0564,-0.09999999999999999
-79.3872,43.648,0.125
-117.297,33.122,-0.10761904761904764
139.69153906,35.7021841,-0.2
-97.73549055,30.26585335,0.128125
72.8764,19.0627,0.2857142857142857
-118.2445,34.0564,-0.07142857142857142
-79.7164011,43.7742911,0
3.41778,6.44213,0.8
-118.35283756,33.79715913,0.1
2.3422747,48.8475897,0
-2.18091488,53.00778835,0
104.16412354,2.82864513,0
-122.38769,37.75026,0
12.5561399,55.672,-0.12732426303854877
120.40897785,15.64799889,0.35
-0.1094,51.5141,0
-73.47935661,45.6677507,-0.4866666666666666
-122.49590779,37.74711729,0.5
78.401,17.4904,0
-82.6794,27.7706,-0.012499999999999997
-87.632496,41.883222,-0.6
-117.228,33.9431,0.2
-0.77619829,53.39363133,0
80.3269,26.4421,0
124.831944,1.4593804,0
-73.56726563,45.63697547,0.03333333333333335
-73.56726563,45.63697547,0.14166666666666666
-73.56725453,45.75975883,0
28.06045532,-26.21659308,0.2916666666666667
28.06045532,-26.21659308,0
-85,50,-0.05
11.25,43.7833,0
122.1572,-0.9416,0
145.01208,-37.84792,0.3333333333333333
3.4172222,6.43685,0.3472222222222222
77,21,-0.8
100.494,13.7522,0.17
8.57,53.55,0
77.31974,28.58052,-0.0625
-122.19774221,37.728013,0.5499999999999999
0.52550292,51.6028586,0
77.17969764,28.52158929,0.3181818181818182
6.76290035,51.2795282,-0.125
125.62217915,7.07231181,0
-121.4947,38.577,0.4000000000000001
5.6226,6.3324,0
77.3208,28.3922,0.16666666666666666
0.39951487,51.57497405,0.18333333333333335
-0.1094,51.5141,0
35.89897363,-6.39046719,0.4
3.39583,6.45306,0.15151515151515152
9.00847,50.06552,0.32
-0.33986,51.54927,0.01785714285714286
-80.6218,28.035,0.12638888888888888
36.8219462,-1.2920659,0
-0.13608912,51.50413561,0.031818181818181815
-0.13608912,51.50413561,-0.3
77.59295833,12.03075833,0
-106.489,31.7658,-0.5428571428571428
-121.4947,38.577,0.4000000000000001
-6.28034668,53.36853317,0.5
-0.1099,51.3727,0.13636363636363635
-122.675,45.5236111,0
-84.3889,33.7566,0.13636363636363635
121.0443,14.5789,0.8
-157.82513447,21.27905124,0
11.10659,59.28324,0.01022727272727271
72.8764,19.0627,0.4340909090909091
73.2,22.3,0.13636363636363635
72.83,21.17,0.11363636363636363
-3.37723541,51.49539123,0
7.1848,51.1814,-0.125
-122.41478744,37.74107121,0
-118.1488,34.1467,0
-73.47935661,45.6677507,-0.25
-73.47935661,45.6677507,-0.44768518518518524
-120.62504543,35.1377928,0.5
77.219672,28.631747,-0.15
75.8167,26.9167,0.3333333333333333
-118.1488,34.1467,0
-0.77614657,53.39362533,0.1375
75.8167,26.9167,-0.01944444444444446
-0.7761912,53.39362057,0.1375
3.376923,6.481705,0
-73.56726563,45.63697547,-0.125
-73.56726563,45.63697547,0.16875
-73.56725453,45.75975883,0.1787878787878788
77.597645,12.971117,0
-117.74975394,34.057913,0.21212121212121213
30.9902,-29.8717,0.1
-4.69379654,50.6830695,0.45
133.68232727,-32.12074612,0.2
101.94479343,2.70920024,0.25
-0.00198492,-0.00852319,0
3.51962,6.66163966,-0.025
-123.3645,48.4287,0
0.81552029,51.6301173,0
-96.13810658,19.13517436,0
106.8319407,-6.12831341,0.5
15.466667,45.25,0.9
103.856,1.29306,0
79.59,17.99,0
75.73236465,29.12965255,0
-92.03909,30.22874,0.10250000000000001
174.7657,-36.8473,0.13636363636363635
-0.07863252,51.50503489,0.5
-0.13355317,51.49594393,0.43750000000000006
-80.28091469,25.97734614,-0.018518518518518528
-1.89943716,52.48416375,0
7.38030249,9.11041164,0
-0.13568176,51.49971767,-0.14583333333333331
-0.14367274,51.55141874,-0.14583333333333331
-4.309626,55.852472,0
116.8478,-1.2468,0
32.0996,-28.7827,0.6
-95.3891094,29.7144691,0.5
9.16986233,45.50477609,0
151.2222147,-33.85945782,0.85
77,21,0
146.39552457,-36.0370281,0.8
144.85776,-37.73341,0.1
18.38778734,-34.01369848,0
2.36556752,48.82359481,0.0028409090909090884
-0.97835643,51.45134687,0
103.856,1.29306,0.35
3.353925,6.60424676,0.14727272727272728
55.2741,25.1994,0.1431818181818182
0.63964,51.80099,0.2
-73.47935661,45.6677507,0.021645021645021644
-2.153,52.267,0.17777777777777778
77.05416667,28.6,-0.25
84.9151306,26.6516991,0.125
75.8167,26.9167,0
-0.3412546,51.5040109,-0.09375
-73.56726563,45.63697547,0.33
-123.12713019,49.24963985,0.005681818181818177
78.1667,11.65,0.125
55.2741,25.1994,1
-118.50113056,34.20113889,0
8,9,0.2066666666666667
-0.07939436,51.47496745,0
3.39583,6.45306,0
2.17393041,41.38359494,0.2
-0.07939436,51.47496745,0.4136363636363637
2.3492,48.8573,0
3.31273779,6.46354851,0
-0.20746,51.56851,0
103.84694595,1.27929057,0.39999999999999997
3.39583,6.45306,0.3333333333333333
-97.73549055,30.26585335,0
28.217516,-25.749643,0
72.8764,19.0627,0
-0.2248,51.5308,0.2090909090909091
-2.8810099,53.2019857,0.16
-80.1617,25.92786,0.23863636363636365
-118.50113056,34.20113889,0.25
77.597645,12.971117,0.5
-0.1723696,5.6805844,0
-1.29032094,52.97921536,0.2111111111111111
4.45333,51.92972,0.1171875
-0.1094,51.5141,0.675
-1.22701,51.7473488,0.3111111111111111
-3.70748341,40.41865035,0.07999999999999999
77.5945627,12.9715987,0.2
-0.13608912,51.50413561,-0.14583333333333331
-81.3221,28.7572,0
3.39583,6.45306,-0.125
101.7109,3.1581,0.25
-8.47,51.8972,0.18333333333333335
-123.3645,48.4287,-0.15000000000000002
-71.5,41.7,0
60.6779,56.84013,0.10000000000000002
73.8567,18.5203,0
11.1,43.8833,0.04464285714285714
-2.58333,51.45,0.3181818181818182
-2.22788,53.32679,0.31249999999999994
84.9151306,26.6516991,0.07840909090909091
11.1,43.8833,-0.125
11.1,43.8833,-0.125
-1.5443356,53.7763925,0
4.84969,52.50772,0.17857142857142858
118.76811385,32.05335255,0
78.5698,25.4486,0.5
-0.1094,51.5141,0
-2.185,52.257,0
-118.2445,34.0564,0.13636363636363635
3.39583,6.45306,0
-73.47935661,45.6677507,-1
34.15,0.43333333,0.2
13.401251,52.518391,0
-96.7977,32.7774,0
72.8419507,19.0464643,-0.1125
16.3731,48.2083,-0.1
114.27789131,22.39471522,-0.2
0.4693,51.7359,-0.23863636363636365
49.59154649,53.51627774,1
-0.77619451,53.39361029,0
5.26970307,51.22695861,0.12222222222222222
-73.56726563,45.63697547,0
-73.56725453,45.75975883,0.2333333333333333
72.83,21.17,0
144.9661,-37.8156,-0.175
-74.1849,40.7352,0.13636363636363635
90.4152,23.7302,0
-123.04986139,49.22826439,0.27999999999999997
7.4833,9.0667,0.36250000000000004
0.4693,51.7359,0.05
-6.2591,53.3476,0
-2.27736664,53.43743662,-0.25
-2.37082691,53.56086232,-0.1875
-84.09863249,34.03884441,0.29609375
-3.2994352,57.6514268,0.13636363636363635
150.78706,-34.20191,-0.06
135,-25,-0.34464285714285714
174.7657,-36.8473,0.33939393939393936
84.9151306,26.6516991,0.16
4.8089166,52.48034239,0.16666666666666666
28.04719473,-26.30990865,0.2
-0.13608912,51.50413561,-0.5
-0.13608912,51.50413561,0.11285714285714285
151.20797,-33.86751,-0.2625
-74.0064,40.7142,0.13636363636363635
-0.1094,51.5141,-0.25
-1.13333,52.6333,0.185
144.9661,-37.8156,0
-4.09719229,50.40954316,0.27777777777777773
3.39583,6.45306,-0.275
12.64418,41.74178,0.13636363636363635
-1.49328634,51.99618921,-0.3625
-64,-34,0.08333333333333333
3.08829346,6.66109353,0.2875
3.9167,7.3964,0.05000000000000002
3.9167,7.3964,0.05000000000000002
3.9167,7.3964,0.05000000000000002
3.9167,7.3964,0.05000000000000002
3.9167,7.3964,0.05000000000000002
3.9167,7.3964,0.05000000000000002
-1.8987,52.4806,0
3.9167,7.3964,0.05000000000000002
3.9167,7.3964,0.05000000000000002
101.6928451,3.0707418,0.25
3.9167,7.3964,0.05000000000000002
28.1869,-25.7533,0
3.9167,7.3964,0.05000000000000002
3.9167,7.3964,0.05000000000000002
172.64557743,-43.54035917,0
-6.1637989,52.7990863,-0.5
3.9167,7.3964,0.05000000000000002
3.39583,6.45306,-0.275
3.9167,7.3964,0.05000000000000002
-0.21342409,51.29511849,0.08333333333333333
3.9167,7.3964,0.05000000000000002
3.9167,7.3964,0.05000000000000002
-52.32130856,4.9401287,0
3.9167,7.3964,0.05000000000000002
